,total_profit,algorithm,nbr_func,its,seed,elitism_enum,crossover,selection,popsize,tsize,pmut,zero_prob
2228,27096,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.1
2229,26712,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.5
2230,26503,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.1
2231,25577,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.5
2232,28591,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.1
2233,27476,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.5
2234,27379,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.1
2235,26382,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.5
2236,26960,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.1
2237,25092,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.5
2238,27646,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.1
2239,27692,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.5
2240,27560,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.1
2241,26924,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.5
2242,26178,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.1
2243,25505,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.5
2244,26883,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.1
2245,27228,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.5
2246,26127,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.1
2247,26317,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.5
2248,25799,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.1
2249,25799,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.5
2250,27888,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.1
2251,27480,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.5
2252,27784,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.1
2253,25902,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.5
2254,26085,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.1
2255,25201,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.5
2256,27158,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.1
2257,27314,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.5
2258,26670,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.1
2259,26349,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.5
2260,24843,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.1
2261,25625,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.5
2262,28199,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.1
2263,27297,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.5
2264,26978,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.1
2265,26631,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.5
2266,26156,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.1
2267,25367,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.5
2268,26952,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.1
2269,26444,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.5
2270,26474,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.1
2271,26685,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.5
2272,24640,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.1
2273,24158,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.5
2274,27520,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.1
2275,26540,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.5
2276,26980,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.1
2277,26016,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.5
2278,25324,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.1
2279,25564,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.5
2280,27310,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.1
2281,27229,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.5
2282,27544,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.1
2283,27932,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.5
2284,27828,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.1
2285,27308,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.5
2286,27731,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.1
2287,26936,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.5
2288,28281,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.1
2289,27661,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.5
2290,27747,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.1
2291,27658,GA,int_nbr_everything,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.5
2292,27439,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,5,0.01,0.1
2293,27152,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,5,0.01,0.5
2294,27724,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,10,0.01,0.1
2295,27724,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,10,0.01,0.5
2296,27534,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,25,0.01,0.1
2297,27328,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,25,0.01,0.5
2298,27665,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,5,0.05,0.1
2299,27036,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,5,0.05,0.5
2300,28534,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,10,0.05,0.1
2301,27297,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,10,0.05,0.5
2302,27892,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,25,0.05,0.1
2303,26882,GA,int_nbr_everything,10000,2,10,uniform_crossover,tournament_select,500,25,0.05,0.5
2304,27271,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,5,0.01,0.1
2305,26990,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,5,0.01,0.5
2306,27895,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,10,0.01,0.1
2307,27603,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,10,0.01,0.5
2308,27387,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,25,0.01,0.1
2309,27387,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,25,0.01,0.5
2310,27703,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,5,0.05,0.1
2311,26998,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,5,0.05,0.5
2312,27849,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,10,0.05,0.1
2313,27517,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,10,0.05,0.5
2314,27388,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,25,0.05,0.1
2315,27318,GA,int_nbr_everything,10000,2,25,uniform_crossover,tournament_select,500,25,0.05,0.5
2316,27026,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,5,0.01,0.1
2317,27026,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,5,0.01,0.5
2318,27319,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,10,0.01,0.1
2319,27353,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,10,0.01,0.5
2320,27319,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,25,0.01,0.1
2321,27319,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,25,0.01,0.5
2322,27541,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,5,0.05,0.1
2323,26983,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,5,0.05,0.5
2324,28711,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,10,0.05,0.1
2325,27641,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,10,0.05,0.5
2326,28120,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,25,0.05,0.1
2327,26956,GA,int_nbr_everything,10000,2,50,uniform_crossover,tournament_select,500,25,0.05,0.5
2328,26676,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,5,0.01,0.1
2329,26899,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,5,0.01,0.5
2330,27649,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,10,0.01,0.1
2331,27675,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,10,0.01,0.5
2332,27414,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,25,0.01,0.1
2333,27414,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,25,0.01,0.5
2334,27088,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,5,0.05,0.1
2335,26964,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,5,0.05,0.5
2336,28347,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,10,0.05,0.1
2337,27803,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,10,0.05,0.5
2338,27319,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,25,0.05,0.1
2339,27459,GA,int_nbr_everything,10000,2,100,uniform_crossover,tournament_select,500,25,0.05,0.5
2340,26433,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,5,0.01,0.1
2341,26067,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,5,0.01,0.5
2342,25361,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,10,0.01,0.1
2343,25361,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,10,0.01,0.5
2344,24258,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,25,0.01,0.1
2345,24258,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,25,0.01,0.5
2346,25936,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,5,0.05,0.1
2347,26405,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,5,0.05,0.5
2348,26763,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,10,0.05,0.1
2349,24609,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,10,0.05,0.5
2350,25984,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,25,0.05,0.1
2351,24643,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,100,25,0.05,0.5
2352,25906,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,5,0.01,0.1
2353,25652,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,5,0.01,0.5
2354,25399,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,10,0.01,0.1
2355,25399,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,10,0.01,0.5
2356,23889,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,25,0.01,0.1
2357,23889,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,25,0.01,0.5
2358,26625,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,5,0.05,0.1
2359,26169,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,5,0.05,0.5
2360,25259,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,10,0.05,0.1
2361,24952,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,10,0.05,0.5
2362,25619,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,25,0.05,0.1
2363,23476,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,100,25,0.05,0.5
2364,26684,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,5,0.01,0.1
2365,25670,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,5,0.01,0.5
2366,24924,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,10,0.01,0.1
2367,24924,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,10,0.01,0.5
2368,24078,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,25,0.01,0.1
2369,21731,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,25,0.01,0.5
2370,25392,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,5,0.05,0.1
2371,25128,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,5,0.05,0.5
2372,25610,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,10,0.05,0.1
2373,24911,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,10,0.05,0.5
2374,24761,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,25,0.05,0.1
2375,22867,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,100,25,0.05,0.5
2376,26646,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,5,0.01,0.1
2377,25549,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,5,0.01,0.5
2378,24872,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,10,0.01,0.1
2379,23942,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,10,0.01,0.5
2380,24584,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,25,0.01,0.1
2381,24584,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,25,0.01,0.5
2382,26562,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,5,0.05,0.1
2383,25360,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,5,0.05,0.5
2384,25232,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,10,0.05,0.1
2385,25232,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,10,0.05,0.5
2386,24962,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,25,0.05,0.1
2387,23600,GA,int_nbr_everything,10000,3,50,uniform_crossover,tournament_select,100,25,0.05,0.5
2388,22461,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,5,0.01,0.1
2389,19546,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,5,0.01,0.5
2390,22618,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,10,0.01,0.1
2391,23049,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,10,0.01,0.5
2392,22641,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,25,0.01,0.1
2393,17819,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,25,0.01,0.5
2394,20086,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,5,0.05,0.1
2395,18467,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,5,0.05,0.5
2396,21894,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,10,0.05,0.1
2397,20960,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,10,0.05,0.5
2398,23072,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,25,0.05,0.1
2399,21983,GA,int_nbr_everything,10000,3,100,uniform_crossover,tournament_select,100,25,0.05,0.5
2400,27352,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,5,0.01,0.1
2401,27352,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,5,0.01,0.5
2402,26304,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,10,0.01,0.1
2403,26304,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,10,0.01,0.5
2404,24984,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,25,0.01,0.1
2405,24984,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,25,0.01,0.5
2406,27363,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,5,0.05,0.1
2407,27727,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,5,0.05,0.5
2408,27360,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,10,0.05,0.1
2409,27360,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,10,0.05,0.5
2410,25705,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,25,0.05,0.1
2411,25749,GA,int_nbr_everything,10000,3,5,uniform_crossover,tournament_select,200,25,0.05,0.5
2412,27246,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,5,0.01,0.1
2413,27756,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,5,0.01,0.5
2414,26798,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,10,0.01,0.1
2415,26798,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,10,0.01,0.5
2416,25818,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,25,0.01,0.1
2417,25818,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,25,0.01,0.5
2418,28199,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,5,0.05,0.1
2419,27418,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,5,0.05,0.5
2420,26493,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,10,0.05,0.1
2421,26712,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,10,0.05,0.5
2422,25943,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,25,0.05,0.1
2423,25234,GA,int_nbr_everything,10000,3,10,uniform_crossover,tournament_select,200,25,0.05,0.5
2424,27313,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,200,5,0.01,0.1
2425,27313,GA,int_nbr_everything,10000,3,25,uniform_crossover,tournament_select,200,5,0.01,0.5
